,city,company,location,salary,title
40166,San+Francisco,Gilead Sciences,"Foster City, CA",No Salary,"Research Scientist I, Discovery Virology"
40167,San+Francisco,Realogy Corporate,"Emeryville, CA",No Salary,Junior Data Analyst
40168,San+Francisco,Box,"Redwood City, CA 94063",No Salary,Data Engineer III
40169,San+Francisco,"Clovis Oncology, Inc.","San Francisco, CA 94158 (South Of Market area)",No Salary,"Research Associate II, Molecular Diagnostics"
40170,San+Francisco,University of California Berkeley,"Berkeley, CA",$27.78 - $33.09 an hour,Housing Research Analyst
40171,San+Francisco,Bristol-Myers Squibb,"Redwood City, CA 94061",No Salary,Research Associate
40173,San+Francisco,Yodlee,"Redwood City, CA 94065",No Salary,Data Engineer
40174,San+Francisco,JLL,"Walnut Creek, CA",No Salary,Research Analyst
40176,San+Francisco,Twitter,"San Francisco, CA 94103 (South Of Market area)",No Salary,"Software Engineer/Data Scientist, NLP"
40178,San+Francisco,Bio-Rad,"Hercules, CA",No Salary,Data Scientist II
40179,San+Francisco,Jobspring Partners,"San Francisco, CA","$160,000 - $180,000 a year",Senior Data Scientist
40181,San+Francisco,Jobspring Partners,"San Francisco, CA","$140,000 - $165,000 a year","Data Scientist (Python, AWS, SciKitLearn)"
40183,San+Francisco,Eurofins Lancaster Laboratories Professional Scien...,"South San Francisco, CA",No Salary,Associate Research Scientist
40184,San+Francisco,Amgen,"South San Francisco, CA 94080",No Salary,Associate Scientist - Immuno-Oncology Research
40185,San+Francisco,"MyoKardia, Inc.","San Francisco, CA",No Salary,Senior Research Associate/Associate Scientist - Analytical D...
40186,San+Francisco,Kaiser Permanente,"Oakland, CA",No Salary,Senior IT Consultant - Data Scientist
40187,San+Francisco,Ipsos North America,"San Francisco, CA",No Salary,Market Research Analyst - Analyst Development Program
40188,San+Francisco,University of California San Francisco,"San Francisco, CA",No Salary,Staff Research Associate I
40189,San+Francisco,AppDynamics,"San Francisco, CA",No Salary,Sr Data Engineer
40192,San+Francisco,Salesforce,"San Francisco, CA",No Salary,"Enablement Analytics Data Engineer, Senior Analyst"
40194,San+Francisco,"BioTelemetry, Inc.","South San Francisco, CA",No Salary,"BioTelemetry, Inc. Research - Cardiovascular Research Scient..."
40196,San+Francisco,FivePrime Therapeutics,"South San Francisco, CA 94080",No Salary,"Research Associate II, Cell Genomics Engineering"
40197,San+Francisco,Essence,"San Francisco, CA",No Salary,Global Analytics Lead
40198,San+Francisco,Glassdoor,"San Francisco, CA",No Salary,"Senior Data Scientist, Machine Learning"
40199,San+Francisco,drawbridge,"San Mateo, CA 94403 (Sugerloaf area)",No Salary,Sr. Data Scientist
40200,San+Francisco,Dropbox,"San Francisco, CA",No Salary,Senior Data Engineer
40208,San+Francisco,Rally Health,"San Francisco, CA",No Salary,"Senior Data Engineer, BI (2035)"
40209,San+Francisco,Okta,"San Francisco, CA",No Salary,Senior Data Engineer
40210,San+Francisco,"Medallia, Inc.","San Mateo, CA",No Salary,Research & Analytics Manager/Applied Statistician
40211,San+Francisco,AdRoll Group,"San Francisco, CA",No Salary,"Senior Product Manager, Data Science & Machine Learning"
40212,San+Francisco,AbbVie,"South San Francisco, CA",No Salary,Principal/Senior Statistical Analyst
40213,San+Francisco,Levi Strauss & Co.,"San Francisco, CA 94111 (Financial District area)",No Salary,"Director, IT Data Engineering and Analytics"
40214,San+Francisco,University of California San Francisco,"San Francisco, CA",No Salary,Clinical Research Management Analyst
40215,San+Francisco,RingCentral,"Belmont, CA 94002",No Salary,Data Science (Business Intelligence) Intern
40216,San+Francisco,"PLAYSTUDIOS, Inc.","Burlingame, CA",No Salary,Business Intelligence Data Engineer
40217,San+Francisco,University of California San Francisco,"San Francisco, CA",No Salary,Med Chemist / Staff Research Associate I/II
40218,San+Francisco,Bristol-Myers Squibb,"Redwood City, CA 94061",No Salary,Research Associate Scientist
40219,San+Francisco,Uber,"San Francisco, CA 94103 (South Of Market area)",No Salary,Manager - Developer Platform Data Science
40220,San+Francisco,Uber,"San Francisco, CA 94103 (South Of Market area)",No Salary,Sr Data Analyst Manager - Safety & Insurance
40221,San+Francisco,Harnham,"San Francisco, CA","$300,000 a year",Director of Data Science
40222,San+Francisco,Twitch,"San Francisco, CA",No Salary,Director of Data Science
40225,San+Francisco,Salesforce,"San Francisco, CA",No Salary,"Summer 2018 Intern, MBA Product Data Science"
40227,San+Francisco,Zoosk,"San Francisco, CA",No Salary,"Director, Data Science"
40228,San+Francisco,JUUL Labs,"San Francisco, CA",No Salary,Youth Prevention and Communications Analyst
40229,San+Francisco,Desk.com,"San Francisco, CA",No Salary,"Senior / Lead / Principal Data Engineer, ML / Deep Learning..."
40230,San+Francisco,Nektar,"San Francisco, CA",No Salary,"Sr. Scientist, Research Biology (DMPK / LCMS / BA / In Vitro..."
40231,San+Francisco,Stessa,"San Francisco, CA",No Salary,Senior Data Engineer
40232,San+Francisco,Kinsa Inc.,"San Francisco, CA",No Salary,Senior Data Engineer
40233,San+Francisco,Walmart eCommerce,"San Bruno, CA 94066",No Salary,Staff Data Scientist
40234,San+Francisco,County of Alameda,"Oakland, CA","$91,104 - $112,424 a year",Epidemiology Research Scientist
40235,San+Francisco,University of California Office of the President,"Oakland, CA 94607 (Acorn-Acorn Industrial area)",No Salary,Institutional Research & Planning Analyst 4
40238,San+Francisco,Uber,"San Francisco, CA 94105 (Financial District area)",No Salary,People Research Manager
40239,San+Francisco,Gilead Sciences,"Foster City, CA",No Salary,"Research Scientist I, HIV"
40240,San+Francisco,Gilead Sciences,"Foster City, CA",No Salary,"Research Scientist I, Med Chem"
40242,San+Francisco,University of California Berkeley,"Berkeley, CA",$21.70 - $28.73 an hour,Office Coordinator Job - School of Information
40245,San+Francisco,University of California Berkeley,"Berkeley, CA","$65,000 - $76,300 a year",Career Advisor Job - School of Information
40248,San+Francisco,Kaiser Permanente,"Oakland, CA",No Salary,"Senior Data Consultant - Genomic Analysis, R, Epidemiology,..."
40249,San+Francisco,Autodesk,"San Francisco, CA",No Salary,Digital Help Web Analyst
40250,San+Francisco,RPS Group,"Oakland, CA",No Salary,Staff Scientist
40251,San+Francisco,Lawrence Berkeley National Laboratory,"San Francisco Bay Area, CA",No Salary,Health and Safety Associate
40252,San+Francisco,Autodesk,"San Francisco, CA",No Salary,"Technical Program Manager, Data Protection"
40253,San+Francisco,Gilead Sciences,"Foster City, CA",No Salary,Sr Research Scientist I - Analytical Core Team
40254,San+Francisco,"Lumos Labs, Inc.","San Francisco, CA 94107 (South Of Market area)",No Salary,Senior Data Engineer
40255,San+Francisco,Autodesk,"San Francisco, CA",No Salary,"Scientific Software Architect, Data Platforms"
40256,San+Francisco,Kaiser Permanente,"Oakland, CA",No Salary,Research Scientist I Investigator
40257,San+Francisco,Sizmek,"Redwood City, CA",No Salary,Software Engineer - Artificial Intelligence & Machine Learni...
40258,San+Francisco,Exelixis Inc.,"South San Francisco, CA 94080",No Salary,Research Scientist II (Formulations)
40259,San+Francisco,Gilead Sciences,"Foster City, CA",No Salary,Research Scientist II: Fibrosis
40260,San+Francisco,World Economic Forum LLC,"San Francisco, CA",No Salary,"Project Lead, Artificial Intelligence and Machine Learning"
40261,San+Francisco,Lawrence Berkeley National Laboratory,"San Francisco Bay Area, CA",No Salary,Career Track Earth Research Scientist
40262,San+Francisco,Harnham,"San Francisco, CA","$100,000 a year",Data Scientist/Analyst
40263,San+Francisco,Square,"San Francisco, CA 94103 (South Of Market area)",No Salary,Compliance Data Manager
40264,San+Francisco,Redfish Technology - High Tech Executive Recruiter...,"San Francisco, CA",No Salary,Data Scientist - Social Video Platform
40265,San+Francisco,Celgene Corporation,"San Francisco, CA 94158 (South Of Market area)",No Salary,"Postdoc Fellow, Research Analytics"
40266,San+Francisco,Gilead Sciences,"Foster City, CA",No Salary,"Research Scientist, Pathobiology"
40267,San+Francisco,City & County of San Francisco,"San Francisco, CA 94103 (South Of Market area)","$112,684 - $141,752 a year",IS Business Analyst Principal - Lead Data Engineer
40268,San+Francisco,AbbVie,"South San Francisco, CA",No Salary,"Scientist II, Quality Control"
40269,San+Francisco,Nektar,"San Francisco, CA",No Salary,"Scientist II, Research Biology"
40270,San+Francisco,KPMG,"San Francisco, CA 94111 (Financial District area)",No Salary,"Director, Data Scientist"
40271,San+Francisco,"Pandora Media, Inc.","Oakland, CA",No Salary,"Scientist, Content Science"
40272,San+Francisco,"Outpost Games, Inc.","South San Francisco, CA",No Salary,Director of Data Science
40273,San+Francisco,Wikimedia Foundation,"San Francisco, CA",No Salary,Manager of Product Analytics
40274,San+Francisco,FarmWise,"San Francisco, CA 94107 (South Of Market area)",No Salary,Senior Computer Vision Scientist/Engineer
40275,San+Francisco,DocuSign,"San Francisco, CA 94105 (Financial District area)",No Salary,"Director, Product Data Science"
40276,San+Francisco,JUUL Labs,"San Francisco, CA",No Salary,"Associate, Syndicated Data"
40277,San+Francisco,Desk.com,"San Francisco, CA",No Salary,"Product Management Director, Heroku Data / Salesforce Platfo..."
40278,San+Francisco,AbbVie,"South San Francisco, CA",No Salary,Study Management Associate II/III (Clinical Research Associa...
40279,San+Francisco,Walmart eCommerce,"San Bruno, CA 94066",No Salary,Advanced Analytics Specialist
40280,San+Francisco,Gilead Sciences,"Foster City, CA",No Salary,Research Scientist I - Formulation Process Development
40281,San+Francisco,Exelixis Inc.,"South San Francisco, CA 94080",No Salary,Temporary Research Scientist I (Analytical)
40282,San+Francisco,Rally Health,"San Francisco, CA",No Salary,Senior Software Engineer (Big Data)
40283,San+Francisco,The Climate Corporation,"San Francisco, CA",No Salary,Data Engineer Lead
40284,San+Francisco,Autodesk,"San Francisco, CA",No Salary,"Operations Research Manager, Data Analytics"
40285,San+Francisco,Narvar,"San Francisco, CA",No Salary,Product Manager - Data Platform
40287,San+Francisco,Glassdoor,"Mill Valley, CA 94941",No Salary,"Lead Data Scientist, Machine Learning"
40288,San+Francisco,San Francisco State University,"San Francisco, CA","$5,240 - $5,750 a month",Senior Development Research & Management Analyst
40289,San+Francisco,Autodesk,"San Francisco, CA",No Salary,"Information Security Engineer, Data Protection"
40290,San+Francisco,BOLD,"San Francisco, CA",No Salary,Sr. Data Scientist
40291,San+Francisco,RhythmOne,"San Francisco, CA",No Salary,Senior Data Engineer
40292,San+Francisco,Twitch,"San Francisco, CA",No Salary,Analytics Manager - Subscriptions
40293,San+Francisco,"Integrated DNA Technologies, Inc","Redwood City, CA",No Salary,Research Scientist II
40294,San+Francisco,"Integrated DNA Technologies, Inc","Redwood City, CA",No Salary,Staff Scientist
40295,San+Francisco,AbbVie,"South San Francisco, CA",No Salary,Manufacturing Science and Technology Specialist
40296,San+Francisco,Adobe,"San Francisco, CA",No Salary,Sr. Computer Scientist
40297,San+Francisco,JUUL Labs,"San Francisco, CA",No Salary,Senior Statistical Programmer
40298,San+Francisco,Nektar,"San Francisco, CA",No Salary,"Staff Scientist, Translational (PBPK) Modeling & Simulation"
40299,San+Francisco,Nektar,"San Francisco, CA",No Salary,"Staff Scientist, Protein Therapeutics"
40300,San+Francisco,Esurance,"San Francisco, CA",No Salary,Sr Manager Data Sciences Group
40301,San+Francisco,ForgeRock,"San Francisco, CA",No Salary,Senior Data Engineer
40311,San+Francisco,KPMG,"San Francisco, CA 94111 (Financial District area)",No Salary,Director HR Data Scientist
40312,San+Francisco,Salesforce,"San Francisco, CA",No Salary,"Product Management Director, Heroku Data / Salesforce Platfo..."
40313,San+Francisco,Franklin Templeton Investments,"San Mateo, CA 94403 (Sugerloaf area)",No Salary,Equity Research Analyst - Biotechnology Sector
40314,San+Francisco,Glassdoor,"San Francisco, CA",No Salary,Head of Consumer Decision Science
40315,San+Francisco,JUUL Labs,"San Francisco, CA",No Salary,Customer Service Data Analyst - North America
40317,San+Francisco,DocuSign,"San Francisco, CA 94105 (Financial District area)",No Salary,"Sr. Manager, User Experience Research"
40318,San+Francisco,Westfield Corporation,"San Francisco, CA",No Salary,"Senior Director, Data Science"
40320,San+Francisco,Celgene Corporation,"San Francisco, CA 94158 (South Of Market area)",No Salary,Clinical Research Scientist
40321,San+Francisco,"Lumos Labs, Inc.","San Francisco, CA 94107 (South Of Market area)",No Salary,Consumer Insights Manager
40322,San+Francisco,The Exploratorium Teacher Institute,"San Francisco, CA",No Salary,Senior Science Educator: Environmental Scientist
40323,San+Francisco,Syneos Health Commerical Solutions,"San Francisco, CA",No Salary,Northwest Medical Science Liaison
40324,San+Francisco,TSYS,"San Mateo, CA",No Salary,Manager of Predictive Analytics and Modeling
40325,San+Francisco,Square,"San Francisco, CA 94103 (South Of Market area)",No Salary,Disputes Optimization and Recovery Lead
40326,San+Francisco,Bristol-Myers Squibb,"Redwood City, CA 94061",No Salary,Senior Research Associate
40327,San+Francisco,Protingent,"San Francisco, CA",No Salary,Data Engineer
40328,San+Francisco,Lawrence Berkeley National Laboratory,"San Francisco Bay Area, CA",No Salary,Hydrologist Research Scientist
40329,San+Francisco,New Relic,"San Francisco, CA",No Salary,"Senior Software Engineer, Data Infrastructure"
40330,San+Francisco,LendingClub,"San Francisco, CA",No Salary,Sr Portfolio Analytics Manager
40331,San+Francisco,"Studio Search, LLC","San Francisco, CA",No Salary,"Senior Software Engineer, Data Engineering"
40332,San+Francisco,Harnham,"San Francisco, CA","$140,000 - $170,000 a year",NLP/Deep Learning Data Scientist
40333,San+Francisco,Dynavax Technologies,"Berkeley, CA 94710",No Salary,Quality Control Scientist II/III
40336,San+Francisco,Autodesk,"San Francisco, CA",No Salary,"Computer Systems Analyst, Cloud Operations Engineering"
40337,San+Francisco,Collective Health,"San Francisco, CA",No Salary,QA Engineer (Web Applications)
40338,San+Francisco,Charles Schwab,"San Francisco, CA 94102 (Downtown area)",No Salary,"Senior Manager, Statistical Analyst"
40339,San+Francisco,Twitter,"San Francisco, CA 94103 (South Of Market area)",No Salary,Director of Research
40341,San+Francisco,Workbridge Associates,"San Mateo, CA","$140,000 a year",Mid level Data Scientist
40342,San+Francisco,Payette Group,"San Francisco, CA",No Salary,Data Scientist - Machine Learning
40344,San+Francisco,Radius,"San Francisco, CA",No Salary,"Senior Product Manager, B2B Data"
40345,San+Francisco,Exelixis Inc.,"South San Francisco, CA 94080",No Salary,Senior Statistical Programmer
40346,San+Francisco,AdRoll Group,"San Francisco, CA",No Salary,"Lead Data Science Engineer, Machine Learning"
40347,San+Francisco,Amgen,"South San Francisco, CA 94080",No Salary,Senior Associate Scientist-Inflammation and Oncology
40348,San+Francisco,Google,"San Bruno, CA",No Salary,"Product Strategy and Operations Lead, YouTube"
40349,San+Francisco,FivePrime Therapeutics,"South San Francisco, CA 94080",No Salary,"Scientist III, Translational Pathology (Immunopathology & Im..."
40351,San+Francisco,Amgen,"South San Francisco, CA 94080",No Salary,Principal IS Business Systems Analyst - Research Informatics
40352,San+Francisco,Genentech,"South San Francisco, CA",No Salary,"Sr. / Principal (Lead) Informatics Specialist, DevSci Inform..."
40353,San+Francisco,Gifford Fong Associates (GFA),"Lafayette, CA",No Salary,Research Analyst
40354,San+Francisco,The Climate Corporation,"San Francisco, CA",No Salary,Information Security Analyst
40355,San+Francisco,Autodesk,"San Francisco, CA",No Salary,"Strategy and Business Development Manager, Autodesk Educatio..."
40356,San+Francisco,Stride Search,"San Francisco, CA",No Salary,Data Engineer
40357,San+Francisco,Genentech,"South San Francisco, CA",No Salary,Senior Medical Data Hub Technical Specialist
40358,San+Francisco,Reputation.com,"Redwood City, CA 94063",No Salary,Analytics Lead
40359,San+Francisco,Autodesk,"San Francisco, CA",No Salary,Financial Analysis Manager
40360,San+Francisco,Gilead Sciences,"Foster City, CA",No Salary,"Manager, Statistical Programming- Data Visualization"
40361,San+Francisco,Stride Search,"San Francisco, CA",No Salary,Computer Vision/ Machine learning Engineer
40362,San+Francisco,"Studio Search, LLC","San Francisco, CA",No Salary,Senior Product Manager - Data Team
