position,company,location,salary,summary
Medical Affairs Scientist (United States),INC Research,"Austin, TX",,"Manages study-related committees such as Data Monitoring Committees (DMCs), Data Safety Monitoring Boards (DSMBs), and Adjudication Committees...."
Data Scientist,Axius Technologies,"Round Rock, TX",,Job Description: · Building commercial apps on top of the products and working on these for commercialization of the same. The two use cases are AI for Image...
"Manager, Demand Generation and Integrated Marketing",IBM,"Austin, TX 73344",,Activate data scientists & analytics community to work on your behalf. Understand and link sales & marketing data....
Senior Revenue Management Analyst,HomeAway,"Austin, TX",,"Assist others in the company in data discovery and data preparation phase. Our team will be challenged by data problems, storytelling, education and design...."
Senior Product Manager - Lead Generation,Indeed,"Austin, TX 78731",,"Outstanding data analysis skills. On any given day you may find yourself analyzing test data, debugging a process (or putting together a new one) or working..."
"Manager, Software Product Marketing",Thermo Fisher Scientific,"Austin, TX 73344",,5-10 years’ experience as an LCMS scientist. The Product Manager role supports software applications to control analytical instrumentation and allows for...
"Manager, Digital Platform (Market Insights)",HomeAway,"Austin, TX",,"As part of the Digital Platform Engineering Team, you will have a rare opportunity to develop software solutions that bring together data in real-time from a..."
Research Engineering/ Scientist Associate III - Hydrologic Data Analyst,University of Texas at Austin,"Austin, TX","$3,519 - $5,000 a month","Knowledge in data analytics, such as statistics and algorithm development. Conduct research in state of the art hydrologic issues using desired skills in big..."
"Data Scientist Specialist - Austin, TX or Washington, DC",Accenture,"Austin, TX",,"Data Scientists are expected to collaborate with other data scientists, subject matter experts, sales, and delivery teams from Accenture locations around the..."
Watson Health - Senior Research Analyst - Truven,IBM,"Austin, TX 73344",,"3-5 years experience with outcomes research using administrative claims, electronic medical records, hospital data, survey data, or other patient level data,..."
Research Associate - Sedimentologist Stratigrapher,University of Texas at Austin,"Austin, TX","$6,666 - $8,333 a month",Oversee and coordinate data collection activities using microscopy. Willingness and ability to integrate research results with other scientists....
SCIENTIST II - 17208901,CTG,"Austin, TX",,"You will be an integral part of an enthusiastic and dedicated team of scientists, engineers working towards development and validation of innovative scientific..."
Senior Coastal Engineer/Program Manager,APTIM,"Austin, TX 78746",,"Experience with the development of field data collection plans, and data analysis. Design, manage and contribute to field programs and field data analysis...."
Staff Environmental Scientist,Burns & McDonnell,"Austin, TX",,Is seeking an environmental scientist or planner to assist our growing business in the surface transportation market....
Water Resources/Stormwater EIT,HDR,"Austin, TX",,"Hydraulic and hydrologic modeling, design of storm water infrastructure, data collection, and field reconnaissance...."
Staff Environmental Scientist,Burns & McDonnell,"Austin, TX",,Is seeking an environmental scientist or planner to assist our growing business in the surface transportation market....
Cloud Campaign Manager,IBM,"Austin, TX 73344",,Activates data scientists to help increase demand and achieve faster ROI. Digs in and understands data and provide insights and outcomes based on the data....
Water Resources Project Engineer,HDR,"Austin, TX",,Lead/develop preparation of technical and non-technical reports and presentations including visualization of data....
Data Engineer,"APN Software Services, Inc","Round Rock, TX 78682",,"All data scientists are:. Data Engineer Duration:. Modeling Environment• The Modeling Environment Project objective is to integrate the process, tools, and..."
