position,company,location,salary,summary
Data Architect - Scientist,Twentieth Century Fox,"Los Angeles, CA",,"Drives the data architecture, development and application of Master Data capabilities. Experience in established and emerging data technologies, established..."
"Insights Analyst Intern, Graduate/MBA, Summer 2018",Riot Games,"Los Angeles, CA",,"As an Analyst Intern (MBA), you'll join the Insights discipline – the group of researchers, analysts, data scientists and strategists responsible for solving..."
HUMAN RESOURCES ANALYST III - TEST RESEARCH,Los Angeles County Human Resources,"Los Angeles County, CA","$78,525 - $102,985 a year","A multiple choice test measuring quantitative problem solving, reading comprehension, reasoning, and data interpretation...."
Senior Computer Vision Scientist,Tinder,"West Hollywood, CA",,Hands-on experience in big data framework such as Spark and Hadoop. We are looking for a Computer Vision Scientist to implement computer vision and image...
Market Research Analyst - Analyst Development Program,Ipsos North America,"Culver City, CA",,"Love data, consumer decision-making, and puzzles. Would you like to work with a team of passionate problem-solvers dedicated to bringing research insights and..."
Communications Manager,USC,"Los Angeles, CA",,"Serve as the primary point of contact for internal and external scientists. The group also maintains data archival storage on the order of petabytes, and..."
Lead Analyst - GAMMA,The Boston Consulting Group,"Los Angeles, CA",,"Data Engineers, Data Scientists, Scientific Modelers and Programmers as well Geospatial Analysts are the core of the new Analytics Solutions service...."
Staff Scientist,California Institute of Technology,"Pasadena, CA 91125",,The staff scientist will work with the NEID instrument team and the NOAO observatory staff to establish the archival-level operations data pipeline and analysis...
Data Scientists,Focus Capital Markets,"Los Angeles, CA 90007","$150,000 - $250,000 a year","Focus Capital is looking to hire 10 Data Scientists in NY, Chicago, Boston and LA Our clients include hedge funds, large consumer food chains and online/retail..."
Software Engineer,Smarkets,"Los Angeles, CA","Estimated salary: $145,000 - $184,000 a year","Solid knowledge of data structures and algorithms. Come join former financial and adtech engineers, researchers, scientists, and PhDs at one of the most dynamic..."
"Data Scientist - Sherman Oaks, CA",Activision,"Sherman Oaks, CA",,The team is looking for an entry level data scientist with strong analytical skills. Experience with streaming data (e.g....
Software Engineer,MedFax,"Glendale, CA 91208",,"MedFax continually ingests data from more than 10,000 sources, creating the first truly validated, trustworthy, actionable tool for the healthcare industry to..."
Market Research Analyst,Medtronic,"Northridge, CA",,O Program/Implement surveys using one of two survey design platforms o Manage fieldwork (in-house and with 3rd party panel companies) o Support research vendors...
